code,product_name,categories,packaging,ingredients_analysis_tags,ecoscore_score,ecoscore_grade,food_type,is_biodegradable,final_ecoscore,biodegradability_score,biodegradability_label,clean_category,product_name_lower,clean_category_fixed
8906158650123.0,Rabgrace chana dal 350g,,,[],,unknown,other,no,,30.0,Non Biodegradable,grain,rabgrace chana dal 350g,grain
8908019150438.0,Bombay hot Agra mox 400g,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,bombay hot agra mox 400g,non_food
8906158650512.0,Rabgrace dite mix curry patta 350g,,,[],,unknown,other,no,,30.0,Non Biodegradable,grain,rabgrace dite mix curry patta 350g,grain
8908019150223.0,Bombay hot hing papdi 240g,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,bombay hot hing papdi 240g,non_food
8906158650376.0,Rabgrace Panjabi mix 350g,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,rabgrace panjabi mix 350g,non_food
8906158650246.0,Rabgrace madrasi mix 350g,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,rabgrace madrasi mix 350g,non_food
8906158650109.0,Rabgrace bhavnagri 350g,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,rabgrace bhavnagri 350g,non_food
8906158650383.0,Rabgrace Panjabi tadka 350g,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,rabgrace panjabi tadka 350g,non_food
8906158650185.0,Rabgrace gathiya 350g,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,rabgrace gathiya 350g,non_food
8908019150421.0,Bombay hot Panjabi mix 400g,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,bombay hot panjabi mix 400g,non_food
8908016247018.0,Traya Health Tatva,"Pharmaceutical,Open Products Facts,Non food products",,['en:vegetarian'],,unknown,other,no,,35.0,Non Biodegradable,non_food,traya health tatva,non_food
8901014000166.0,Geki - Hot & Spicy,"Plant-based foods and beverages, Plant-based foods, Dried products, Pastas, Dried products to be rehydrated, Noodles, Instant noodles, en:appetizers",,"['en:palm-oil', 'en:non-vegan', 'en:non-vegetarian']",,,other,no,,40.0,Moderately Biodegradable,non_food,geki - hot & spicy,non_food
8906038230223.0,Chicken Salami,"Meats and their products, Prepared meats",,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,unknown,other,no,,40.0,Moderately Biodegradable,non_food,chicken salami,non_food
8901030891830.0,double chocolate cornetto,"Desserts, Frozen foods, Frozen desserts",,"['en:palm-oil', 'en:non-vegan', 'en:vegetarian']",,unknown,beverage,no,,40.0,Moderately Biodegradable,beverage,double chocolate cornetto,confectionery
8906151234214.0,chickpea popped chips,Snacks,,"['en:may-contain-palm-oil', 'en:non-vegan', 'en:vegetarian-status-unknown']",,unknown,snack,no,,40.0,Moderately Biodegradable,snack,chickpea popped chips,snack
8901719125812.0,hide & seek Milano choco filled cocoa rich biscuits,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits and crackers,Biscuits,Chocolate biscuits,Filled biscuits",,"['en:palm-oil', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,snack,no,,40.0,Moderately Biodegradable,snack,hide & seek milano choco filled cocoa rich biscuits,confectionery
8901071732451.0,Hershey's milk shake almond flavor,"Beverages, Dairies, Dairy drinks, Milks, Flavoured milks",,"['en:palm-oil-content-unknown', 'en:non-vegan', 'en:vegetarian']",,,dairy,no,,40.0,Moderately Biodegradable,dairy,hershey's milk shake almond flavor,dairy
8908011648414.0,instant premix coffee,"Plant-based foods and beverages, Beverages, Plant-based foods, Coffees, Instant beverages, Instant coffees, Instant premix coffee",,"['en:palm-oil-free', 'en:vegan-status-unknown', 'en:vegetarian']",-20.0,f,beverage,no,-20.0,38.0,Non Biodegradable,beverage,instant premix coffee,beverage
8904004408669.0,Chekaralu,"Fried-snack, Indian snacks",,"['en:palm-oil', 'en:non-vegan', 'en:vegetarian-status-unknown']",,unknown,other,no,,40.0,Moderately Biodegradable,non_food,chekaralu,non_food
8901725104641.0,Sunfeast moms magic cashew almond,,,"['en:palm-oil-free', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,other,no,,40.0,Moderately Biodegradable,non_food,sunfeast moms magic cashew almond,non_food
8901725000370.0,Sunfeast marie light active,,,"['en:palm-oil-free', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,unknown,other,no,,40.0,Moderately Biodegradable,non_food,sunfeast marie light active,non_food
8901095003018.0,Society tea 500 g,,,[],,unknown,beverage,no,,30.0,Non Biodegradable,beverage,society tea 500 g,beverage
8904258703251.0,Raw sugar cane,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,raw sugar cane,non_food
8904258703237.0,Raw guav chilli,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,raw guav chilli,non_food
8901207043017.0,ttt,,,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,unknown,other,no,,40.0,Moderately Biodegradable,non_food,ttt,non_food
8908008011351.0,Jaljeera Drink,,,[],,unknown,beverage,no,,30.0,Non Biodegradable,beverage,jaljeera drink,beverage
8902901001822.0,samba rawa,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,samba rawa,non_food
8906023414805.0,Caremel Butterscotch,"Desserts,Frozen foods,Frozen desserts,Ice creams and sorbets",,"['en:palm-oil', 'en:non-vegan', 'en:vegetarian-status-unknown']",,unknown,dairy,no,,40.0,Moderately Biodegradable,dairy,caremel butterscotch,dairy
8904089993159.0,Total Curd,Curd,,"['en:may-contain-palm-oil', 'en:vegan-status-unknown', 'en:vegetarian']",,unknown,dairy,no,,40.0,Moderately Biodegradable,dairy,total curd,dairy
8901262221382.0,Butter Nankhatai,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits",,"['en:palm-oil-content-unknown', 'en:non-vegan', 'en:vegetarian']",50.0,c,dairy,no,50.0,45.0,Moderately Biodegradable,dairy,butter nankhatai,dairy
8908884700202.0,Honey gulkand,Honey gulkand,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,honey gulkand,non_food
8901030771699.0,cornetto oreo disc,"Desserts, Frozen foods, Frozen desserts",,"['en:palm-oil', 'en:non-vegan', 'en:vegetarian-status-unknown']",,unknown,other,no,,40.0,Moderately Biodegradable,non_food,cornetto oreo disc,non_food
8908003249469.0,spiced buttermilk,"Dairies, Fermented foods, Fermented milk products, Buttermilks",,"['en:palm-oil-free', 'en:non-vegan', 'en:vegetarian']",,unknown,dairy,no,,40.0,Moderately Biodegradable,dairy,spiced buttermilk,dairy
8908008828287.0,granulated sugar,"Sweeteners, Sugars, en:granulated-sugars",,"['en:palm-oil-free', 'en:vegan', 'en:vegetarian']",,,other,no,,40.0,Moderately Biodegradable,non_food,granulated sugar,non_food
8906006722972.0,Lion Muscat Dates,"Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Fruits based foods, Fruits, Dates, en:dried-fruits",,"['en:palm-oil-free', 'en:vegan', 'en:vegetarian']",54.0,c,other,no,54.0,45.4,Moderately Biodegradable,non_food,lion muscat dates,non_food
8904124107510.0,Ananda milk,Milks,,"['en:palm-oil-free', 'en:non-vegan', 'en:vegetarian']",37.0,d,dairy,no,37.0,43.7,Moderately Biodegradable,dairy,ananda milk,dairy
8901719122781.0,Parle Monaco 700g,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,parle monaco 700g,non_food
8901719128837.0,Parle happy happy cake 30g,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,parle happy happy cake 30g,non_food
8901063362376.0,Brit cake gobbles 90g,,,[],,,other,no,,30.0,Non Biodegradable,non_food,brit cake gobbles 90g,non_food
8905507016986.0,First crop masala cashew 35g,,,[],,unknown,other,no,,30.0,Non Biodegradable,spices,first crop masala cashew 35g,spices
8905507017006.0,First crop roasted almond 35g,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,first crop roasted almond 35g,non_food
8901058905441.0,Maggi 2-minute noodles Special Masala,"Plant-based foods and beverages, Plant-based foods, Dried products, Pastas, Dried products to be rehydrated, Noodles, Instant noodles",,"['en:palm-oil', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",52.0,c,other,no,52.0,45.2,Moderately Biodegradable,spices,maggi 2-minute noodles special masala,spices
8901063017719.0,50 50 Golmaal,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits",,"['en:palm-oil', 'en:non-vegan', 'en:vegetarian-status-unknown']",40.0,d,other,no,40.0,44.0,Moderately Biodegradable,non_food,50 50 golmaal,non_food
8906033743346.0,Mc vities ginger nut 120g,,,[],,,other,no,,30.0,Non Biodegradable,non_food,mc vities ginger nut 120g,non_food
8901063146426.0,Winking cow,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,winking cow,non_food
8906032018919.0,Nutrela Soya mini chunks,"Plant-based foods and beverages,Plant-based foods,Legumes and their products,Legumes,Flours,Legume seeds,Soy beans,Legume flours,Soybean flours,Nutrela-soya-mini-chunks,Soya-chunks",,"['en:palm-oil-free', 'en:vegan', 'en:vegetarian']",77.0,a,other,no,77.0,47.7,Moderately Biodegradable,non_food,nutrela soya mini chunks,grain
8901781000147.0,Sunrise paneer butter masala,Sunrise pure paneer butter masala,,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,unknown,dairy,no,,40.0,Moderately Biodegradable,dairy,sunrise paneer butter masala,dairy
8901262173605.0,Icecream American Nuts,en:ice-creams,,[],,,cosmetic,no,,30.0,Non Biodegradable,cosmetic,icecream american nuts,frozen_food
8904089923705.0,Family Toned Milk,"Toned milk, en:pasteurised-milks",,"['en:palm-oil-content-unknown', 'en:non-vegan', 'en:vegetarian-status-unknown']",37.0,d,dairy,no,37.0,43.7,Moderately Biodegradable,dairy,family toned milk,dairy
8906005060044.0,cocojal pineapple,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,cocojal pineapple,non_food
8902901133851.0,yeahi guava,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,yeahi guava,non_food
8906144490498.0,instant coffee,"Plant-based foods and beverages, Beverages, Plant-based foods, Coffees, Instant beverages, Instant coffees",,"['en:palm-oil-free', 'en:vegan', 'en:vegetarian']",-20.0,f,beverage,no,-20.0,38.0,Non Biodegradable,beverage,instant coffee,beverage
8901262178365.0,Black Currant Tri Cone,"Black currant ice cream cone, en:ice-creams",,"['en:palm-oil-content-unknown', 'en:non-vegan', 'en:vegetarian-status-unknown']",67.0,b,other,no,67.0,46.7,Moderately Biodegradable,non_food,black currant tri cone,non_food
8904132932999.0,unpolished masoor whole,Masoor dal,,['en:vegetarian'],,,other,no,,35.0,Non Biodegradable,non_food,unpolished masoor whole,non_food
8906055440179.0,Cowpea white 500g,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,cowpea white 500g,non_food
8906055440148.0,Organic Urad dal whole,Urad Dal,,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,unknown,other,no,,40.0,Moderately Biodegradable,grain,organic urad dal whole,grain
8906055440124.0,Organic chana dal 500g,,,['en:vegetarian'],,unknown,other,no,,35.0,Non Biodegradable,grain,organic chana dal 500g,grain
8904043926322.0,Tata Sampann Moong Dal,,,[],,,other,no,,30.0,Non Biodegradable,grain,tata sampann moong dal,grain
8904043926421.0,Tata smp unpo green moong 500g,,,[],,,other,no,,30.0,Non Biodegradable,non_food,tata smp unpo green moong 500g,non_food
8904043926629.0,Tata Sampann Unpolished chana dal,Pulses,,"['en:palm-oil-free', 'en:vegan', 'en:vegetarian']",,,other,no,,40.0,Moderately Biodegradable,grain,tata sampann unpolished chana dal,grain
8904117900081.0,Pro Nature org moong yellow 500g,,,['en:vegetarian'],,unknown,other,no,,35.0,Non Biodegradable,non_food,pro nature org moong yellow 500g,non_food
8904117900104.0,Pro Nature org urad blk split 500gm,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,pro nature org urad blk split 500gm,non_food
8904043926520.0,Tata smp unpo moong dal chilka 500g,,,[],,,other,no,,30.0,Non Biodegradable,grain,tata smp unpo moong dal chilka 500g,grain
8906055440728.0,Organic tattva moong dal yellow split 1kg,,,[],,unknown,other,no,,30.0,Non Biodegradable,grain,organic tattva moong dal yellow split 1kg,grain
8904043926704.0,Tata sampann unpolished kabuli chana,chickpeas,,['en:vegetarian'],80.0,a,other,no,80.0,43.0,Moderately Biodegradable,non_food,tata sampann unpolished kabuli chana,non_food
8904043926315.0,Unpolished Moong Dal,"Plant-based foods and beverages,Plant-based foods,Legumes and their products,Legumes,Seeds,Legume seeds,Pulses",,['en:vegetarian'],,,other,no,,35.0,Non Biodegradable,grain,unpolished moong dal,grain
8902901221930.0,Best farms toor dal 1 kg,,,[],,,other,no,,30.0,Non Biodegradable,grain,best farms toor dal 1 kg,grain
8902901221763.0,Best farms green chana 500gm,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,best farms green chana 500gm,non_food
8902901221732.0,Best farms chana dal 1 kg,,,[],,,other,no,,30.0,Non Biodegradable,grain,best farms chana dal 1 kg,grain
8902901224467.0,Best farms soyabean yellow 200gm,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,best farms soyabean yellow 200gm,grain
8904132932920.0,Good Life unpolished moong dal 1 kg,"Plant-based foods and beverages,Plant-based foods,Legumes and their products,Legumes,Seeds,Legume seeds,Pulses,Moong dal",,"['en:palm-oil-free', 'en:vegan', 'en:vegetarian']",,,other,no,,40.0,Moderately Biodegradable,grain,good life unpolished moong dal 1 kg,grain
8904132932913.0,GL unpo toor dal 1kg,,,[],,,other,no,,30.0,Non Biodegradable,grain,gl unpo toor dal 1kg,grain
8902901224665.0,GL moong dal 1kg,,,['en:vegetarian'],,,other,no,,35.0,Non Biodegradable,grain,gl moong dal 1kg,grain
8902901224610.0,GL chana dal 1kg,,,[],,,other,no,,30.0,Non Biodegradable,grain,gl chana dal 1kg,grain
8902901225174.0,Good life urad dal,Urad Dal,,"['en:palm-oil-free', 'en:vegan', 'en:vegetarian']",,,other,no,,40.0,Moderately Biodegradable,grain,good life urad dal,grain
8902901224917.0,GL kabuli chana 1kg,,,[],,,other,no,,30.0,Non Biodegradable,non_food,gl kabuli chana 1kg,non_food
8904132932906.0,GL unpo masoor dal 500g,,,[],,,other,no,,30.0,Non Biodegradable,grain,gl unpo masoor dal 500g,grain
8904132932982.0,Good Life unpolished urad gota,Urad Dal,,['en:vegetarian'],,,other,no,,35.0,Non Biodegradable,non_food,good life unpolished urad gota,non_food
8904132933002.0,GL unpo moong whole 500g,,,[],,,other,no,,30.0,Non Biodegradable,non_food,gl unpo moong whole 500g,non_food
8904132932890.0,GL unpo chana dal 500gm,,,[],,,other,no,,30.0,Non Biodegradable,grain,gl unpo chana dal 500gm,grain
8902901224962.0,Masoor dal,"Plant-based foods and beverages,Plant-based foods,Legumes and their products,Legumes,Seeds,Legume seeds,Pulses,Masoor dal",,"['en:palm-oil-free', 'en:vegan', 'en:vegetarian']",,,other,no,,40.0,Moderately Biodegradable,grain,masoor dal,grain
8902901224993.0,GL moong whole 1kg,,,[],,,other,no,,30.0,Non Biodegradable,non_food,gl moong whole 1kg,non_food
8904132926783.0,Good Life soya mini chunks,Soy protein textured rehydrated from soy flour,,['en:vegetarian'],,,other,no,,35.0,Non Biodegradable,non_food,good life soya mini chunks,grain
8902901232363.0,Good Life soya chunks 200gm,Soy protein textured rehydrated from soy flour,,['en:vegetarian'],,,other,no,,35.0,Non Biodegradable,non_food,good life soya chunks 200gm,grain
8902901224658.0,Good Life masoor dal 500g,pulses,,['en:vegetarian'],,,other,no,,35.0,Non Biodegradable,grain,good life masoor dal 500g,grain
8902901225068.0,GL moong dal chilka 500gm,,,[],,,other,no,,30.0,Non Biodegradable,grain,gl moong dal chilka 500gm,grain
8902901224986.0,GL masoor malka 500g,,,[],,,other,no,,30.0,Non Biodegradable,non_food,gl masoor malka 500g,non_food
8902901224849.0,GL urad whole 500g,,,[],,,other,no,,30.0,Non Biodegradable,non_food,gl urad whole 500g,non_food
8902901214840.0,Urad whole 500g,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,urad whole 500g,non_food
8902901127140.0,Lobia Red,Black-eyed peas,,['en:vegetarian'],,unknown,other,no,,35.0,Non Biodegradable,non_food,lobia red,non_food
8902901232264.0,GL moth 500g,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,gl moth 500g,non_food
8908007129019.0,Mr. Bready Premium Sandwich Bread,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Breads,Sliced breads",,"['en:may-contain-palm-oil', 'en:vegan-status-unknown', 'en:vegetarian']",75.0,a,other,no,75.0,47.5,Moderately Biodegradable,non_food,mr. bready premium sandwich bread,non_food
8902901033519.0,GL pulses mix 500g,,,[],,,other,no,,30.0,Non Biodegradable,non_food,gl pulses mix 500g,non_food
8902901224672.0,GL moong dal 500g,,,[],,,other,no,,30.0,Non Biodegradable,grain,gl moong dal 500g,grain
8906002006083.0,Funfoods Peanut Butter Crunchy,"Plant-based foods and beverages, Plant-based foods, Legumes and their products, Spreads, Plant-based spreads, Oilseed purees, Legume butters, Peanut butters",,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",35.0,d,dairy,no,35.0,43.5,Moderately Biodegradable,dairy,funfoods peanut butter crunchy,dairy
8902901224627.0,GL chana dal 500g,,,[],,,other,no,,30.0,Non Biodegradable,grain,gl chana dal 500g,grain
8902901225761.0,white peas dry,peas,,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian']",,unknown,other,no,,40.0,Moderately Biodegradable,non_food,white peas dry,non_food
8902901225754.0,green peas 500g,peas,,[],,,other,no,,30.0,Non Biodegradable,non_food,green peas 500g,non_food
8902901224795.0,rajma red,"Plant-based foods and beverages,Plant-based foods,Legumes and their products,Legumes,Seeds,Legume seeds,Pulses,Common beans",,"['en:palm-oil-free', 'en:vegan', 'en:vegetarian']",,,other,no,,40.0,Moderately Biodegradable,non_food,rajma red,non_food
8902901224696.0,Good Life rajma chitra 500g,Rajma,,"['en:palm-oil-free', 'en:vegan', 'en:vegetarian']",,,other,no,,40.0,Moderately Biodegradable,non_food,good life rajma chitra 500g,non_food
8902901225990.0,GL Panjabi mix 500g,,,[],,,other,no,,30.0,Non Biodegradable,non_food,gl panjabi mix 500g,non_food
8902901224900.0,GL Chana Green,Chickpeas,,['en:vegetarian'],80.0,a,other,no,80.0,43.0,Moderately Biodegradable,non_food,gl chana green,non_food
8902901029840.0,Pulses kabuli chana 2kg,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,pulses kabuli chana 2kg,non_food
8902901011722.0,Pulses rajma chitra 2kg,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,pulses rajma chitra 2kg,non_food
8902901011692.0,Pulses moong chilka 2kg,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,pulses moong chilka 2kg,non_food
8902901027310.0,Pulses moong dal 2kg,Pulses,,"['en:palm-oil-free', 'en:vegan', 'en:vegetarian']",,,other,no,,40.0,Moderately Biodegradable,grain,pulses moong dal 2kg,grain
8902901011715.0,Pulses chana dal 2kg,"Plant-based foods and beverages,Plant-based foods,Legumes and their products,Legumes,Seeds,Legume seeds,Pulses,Chickpeas",,"['en:palm-oil-free', 'en:vegan', 'en:vegetarian']",,,other,no,,40.0,Moderately Biodegradable,grain,pulses chana dal 2kg,grain
8902901039795.0,Pulses brown chana 2kg,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,pulses brown chana 2kg,non_food
8901725001094.0,Bansi Rava,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Seeds, Cereals and their products, Cereal grains, Wheats, Durum wheats, Granulated wheat",,"['en:palm-oil-free', 'en:vegan', 'en:vegetarian']",,unknown,other,no,,40.0,Moderately Biodegradable,non_food,bansi rava,non_food
8906132692354.0,Cod Liver Oil,"Fats, Animal fats, Fish oils, Codliver fats",,"['en:palm-oil-content-unknown', 'en:non-vegan', 'en:non-vegetarian']",71.0,b,other,no,71.0,47.1,Moderately Biodegradable,non_food,cod liver oil,non_food
8902901127027.0,GL soya bean yellow 200g,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,gl soya bean yellow 200g,grain
8902901127010.0,Hours gram 200g,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,hours gram 200g,non_food
8901648009474.0,MD pure ghrr 1ltr,,,[],,unknown,other,no,,30.0,Non Biodegradable,non_food,md pure ghrr 1ltr,non_food
8901648094746.0,Mother Dairy pure ghee 1 ltr,"Dairies, Fats, Spreads, Spreadable fats, Animal fats, Milkfat, Dairy-spread, Butters, Butter fat, Clarified butter, Ghee",,['en:vegetarian'],20.0,e,other,no,20.0,37.0,Non Biodegradable,dairy,mother dairy pure ghee 1 ltr,dairy
8901262030878.0,Amul cow ghee 1ltr,,,[],,unknown,other,no,,30.0,Non Biodegradable,dairy,amul cow ghee 1ltr,dairy
8904124117083.0,Ananda ghee 1ltr,,,['en:vegetarian'],,unknown,other,no,,35.0,Non Biodegradable,dairy,ananda ghee 1ltr,dairy
